idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
1957,85,51,33,white,1,0,12,0,0,0,0,11,3,0,,4.6794872,2.0833333,37,,1.2765435
1957,87,51,35,white,1,0,12,0,0,0,0,11,3,0,,6.6794872,4.1666665,38,104,1.5312049
1957,88,51,37,white,1,0,12,0,0,0,0,11,3,0,0,8.0256414,5.5,40,70,1.3539736
1958,72,53,18,white,0,1,12,0,0,0,0,11,8,0,14,1.3461537,.41666666,34,17,1.6158407
1958,73,53,19,white,1,0,12,0,0,0,0,11,8,,0,2.0384614,1.0833334,40,36,1.4645228
1958,75,53,21,white,1,0,12,0,0,0,0,6,8,,4,2.0769231,.75,30,2,1.2173958
1958,77,53,23,white,1,0,12,0,0,0,0,4,6,1,22,2.653846,1.3333334,35,30,1.9068174
1958,83,53,29,white,1,0,12,0,0,0,0,4,11,1,52,5.9423075,.33333334,40,1,1.9344155
1958,85,53,31,white,1,0,12,0,0,0,0,4,6,1,,7.25,1.5,40,68,2.5250111
1958,87,53,33,white,1,0,12,0,0,0,0,4,6,1,,9.25,3.5833333,40,104,2.4420562
1958,88,53,35,white,1,0,12,0,0,0,0,4,6,1,0,10.538462,4.9166665,40,67,2.4913273
1959,80,47,32,white,1,0,12,0,1,0,0,4,6,1,5,1.0897436,,40,48,1.2784927
1959,82,47,34,white,1,0,12,0,0,1,0,4,6,1,0,1.5320513,.5,40,23,1.3862944
1959,83,47,35,white,0,0,12,0,0,1,0,4,6,1,51,1.551282,.83333331,40,1,1.6094379
1959,87,47,39,white,0,0,12,0,0,1,0,6,3,0,6,3.3589745,.83333331,24,40,1.0737803
1959,88,47,41,white,0,0,12,0,0,1,0,6,4,0,0,4.8012819,2.3333333,24,75,1.264881
1960,69,44,24,black,0,0,11,0,0,1,0,11,1,,0,.28846154,.25,40,15,1.5334518
1960,70,44,25,black,0,0,11,0,0,1,0,11,8,,48,.42307693,.41666666,40,7,1.3298526
1960,71,44,26,black,0,0,11,0,0,1,0,11,8,,0,1.4807692,.58333331,40,55,1.4172777
1960,73,44,28,black,0,0,11,0,0,1,0,11,8,,2,3.2307692,.25,40,52,1.5723562
1960,75,44,30,black,0,0,11,0,0,1,0,11,3,,0,3.2307692,2.6666667,40,0,1.2173958
1961,75,44,30,white,0,1,18,1,0,0,0,11,1,,0,4.9038458,1.3333334,20,36,1.6228609
1961,77,44,32,white,0,1,18,1,0,0,0,12,1,0,22,5.4807687,.58333331,40,30,1.8135093
1961,78,44,33,white,0,1,18,1,0,0,0,11,1,,0,6.5192304,1.3333334,40,54,1.9351293
1961,80,44,35,white,0,1,18,1,0,0,0,11,1,1,0,8.3461533,2.3333333,30,95,2.5553093
1961,82,44,37,white,0,1,18,1,0,0,0,11,1,1,0,10.115384,4.25,30,92,2.5510063
1962,80,42,37,white,1,0,13,0,0,0,0,11,8,0,0,6,6,15,80,1.275272
1962,82,42,39,white,1,0,13,0,0,0,0,11,8,0,0,8,8,22,56,1.2089599
1962,83,42,40,white,1,0,13,0,0,0,0,11,8,0,2,9,9,15,51,1.0483799
1962,85,42,42,white,1,0,13,0,0,0,0,11,8,0,0,11,11,15,102,.91986823
1962,87,42,44,white,1,0,13,0,0,0,0,11,8,0,,13.083333,13.083333,9,104,1.0299772
1962,88,42,45,white,1,0,13,0,0,0,0,9,8,,0,14.429487,14.166667,15,70,1.0158368
1964,68,42,25,white,1,0,12,0,1,0,0,11,3,,0,.67307693,0,40,35,1.4935614
1964,69,42,26,white,1,0,12,0,1,0,0,5,3,,0,1.2307692,.33333334,40,29,1.549131
1964,70,42,27,white,1,0,12,0,1,0,0,5,3,,0,2.0384614,1,45,42,1.5175365
1964,71,42,28,white,1,0,12,0,1,0,0,5,3,0,0,3.0192308,1.1666666,14,51,1.3015075
1964,72,42,29,white,1,0,12,0,1,0,0,5,3,0,0,3.9615383,2.1666667,12,49,1.4545732
1964,73,42,30,white,1,0,12,0,1,0,0,5,3,0,0,5,3.25,13,54,.66035694
1964,75,42,32,white,1,0,12,0,1,0,0,4,3,,0,6,1.25,38,52,1.6128104
1964,77,42,34,white,1,0,12,0,1,0,0,4,3,0,0,7,3.25,40,52,1.7912596
1964,78,42,35,white,1,0,12,0,1,0,0,4,3,0,0,8.0576925,4.3333335,40,55,1.8381525
1964,80,42,37,white,1,0,12,0,1,0,0,4,3,0,,9.9423075,6.25,40,98,1.8965418
1964,82,42,39,white,1,0,12,0,1,0,0,3,3,0,,11.826923,8.25,40,98,1.927164
1964,83,42,40,white,1,0,12,0,1,0,0,3,3,0,0,12.846154,9.25,40,53,1.8884364
1964,85,42,42,white,1,0,12,0,1,0,0,3,3,0,,14.846154,11.333333,48,104,1.8027496
1964,87,42,44,white,1,0,12,0,1,0,0,3,3,0,,16.846153,13.333333,45,104,1.7978719
1964,88,42,45,white,1,0,12,0,1,0,0,4,3,,0,18.096153,14.083333,50,65,1.6928196
1965,71,52,18,white,0,1,12,0,1,0,0,6,4,,2,3.6730769,.58333331,10,42,1.2517635
1965,72,52,19,white,0,1,12,0,0,1,0,6,3,,6,4.3653846,1,40,36,1.3210418
1965,73,52,20,white,1,0,12,0,0,1,0,6,3,,0,5.3653846,.66666669,40,52,1.3210418
1965,75,52,22,white,1,0,12,0,0,1,0,7,3,,0,6.3653846,2.9166667,38,52,1.7151359
1965,77,52,24,white,1,0,12,0,0,1,0,7,3,0,0,7.3461537,4.9166665,38,51,1.8518842
1965,78,52,25,white,1,0,12,0,0,1,0,7,3,0,0,8.3846149,5.9166665,38,54,1.9151129
1965,80,52,27,white,1,0,12,0,0,1,0,7,3,,,10.269231,7.9166665,39,98,2.0607929
1965,82,52,29,white,1,0,12,0,0,1,0,7,3,0,,12.153846,9.833333,39,98,2.1317959
1965,83,52,30,white,1,0,12,0,0,1,0,7,2,0,5,12.846154,10.916667,38,36,2.1185324
1965,85,52,32,white,1,0,12,0,0,1,0,7,2,0,,14.846154,12.916667,40,104,1.9907178
1965,87,52,34,white,0,0,12,0,0,1,0,7,2,0,,16.846153,.91666669,40,104,2.2677023
1965,88,52,35,white,1,0,12,0,0,1,0,7,2,,0,18.211538,1,40,71,3.6938193
1966,71,47,23,white,1,0,14,0,0,0,0,9,8,,2,.64102566,,40,16,.66147017
1966,75,47,27,white,1,0,14,0,0,0,0,8,3,,0,.98717952,.75,40,18,1.4405394
1966,80,47,32,white,1,0,14,0,1,0,0,11,3,0,0,1.0448718,0,12,3,1.2424827
1966,82,47,34,white,1,0,14,0,1,0,0,11,3,0,0,2,2,20,41,1.2527629
1966,83,47,35,white,1,0,14,0,1,0,0,11,3,0,0,3,3,20,52,1.0584304
1967,85,47,37,white,0,1,18,1,0,1,1,12,1,0,,12.435898,.41666666,45,104,2.1928341
1967,88,47,40,white,0,1,18,1,0,1,1,3,2,1,,15.762821,3,50,69,2.4386292
1968,75,52,22,white,0,1,16,1,0,1,1,12,3,,0,.69230771,.16666667,40,8,1.4405394
1968,77,52,24,white,0,1,16,1,1,0,1,11,1,0,1,1.3846154,.33333334,40,36,1.7582195
1968,78,52,25,white,0,1,16,1,1,0,1,11,1,0,0,2.3461537,1.25,40,50,1.6177825
1968,80,52,27,white,0,1,16,1,1,0,1,11,1,1,,4.2307692,.5,40,98,1.8522476
1968,83,52,30,white,1,0,16,1,1,0,1,11,,1,0,6.8653846,3.4166667,40,52,1.935287
1968,85,52,32,white,1,0,16,1,1,0,1,11,13,1,0,8.3846149,5.5,40,79,2.2826743
1968,87,52,34,white,1,0,16,1,1,0,1,11,1,1,,10.230769,7.5,40,96,2.084861
1968,88,52,35,white,1,0,16,1,1,0,1,11,1,1,0,11.423077,8.833333,40,62,2.2290957
1969,77,42,34,white,1,0,12,0,1,0,0,5,3,1,0,1.75,1.75,24,52,1.5805385
1969,78,42,35,white,1,0,12,0,1,0,0,5,3,1,0,2.7884617,2.75,28,54,1.6531607
1969,80,42,37,white,1,0,12,0,1,0,0,5,3,1,,4.6730771,4.6666665,40,98,1.880821
1969,82,42,39,white,1,0,12,0,1,0,0,5,3,1,,6.75,6.75,40,98,1.8082886
1969,83,42,40,white,1,0,12,0,1,0,0,5,3,1,0,7.6923075,7.6666665,40,49,1.9170918
1970,73,44,28,white,1,0,12,0,1,0,0,6,4,,6,1.1346154,.083333336,23,7,1.3492123
1970,75,44,30,white,1,0,12,0,1,0,0,6,3,,0,1.4166666,1.4166666,24,0,1.1064643
1970,77,44,32,white,1,0,12,0,0,0,0,11,8,0,0,1.8397436,.33333334,8,22,1.0362365
1970,78,44,33,white,1,0,12,0,1,0,0,11,8,,0,2.3782053,.58333331,8,28,1.0335739
1970,80,44,35,white,1,0,12,0,1,0,0,6,1,0,,4.2628207,2.0833333,40,98,1.4656262
1970,82,44,37,white,1,0,12,0,1,0,0,6,1,0,0,5.416667,3.3333333,40,60,1.5302755
1970,87,44,42,white,1,0,12,0,1,0,0,7,3,0,,7.8782053,2.0833333,24,104,.96205008
1970,88,44,44,white,1,0,12,0,1,0,0,7,3,0,0,9.2628212,3.4166667,20,72,1.0245453
1971,68,48,19,white,0,1,12,0,1,0,0,4,6,,0,.67307693,0,48,35,1.9986563
1971,70,48,21,white,0,1,12,0,1,0,0,6,1,0,0,2.75,1.25,12,58,1.5394455
1971,71,48,22,white,0,1,12,0,1,0,0,6,1,,0,3.75,2.0833333,10,52,1.2061975
1971,72,48,23,white,1,0,12,0,0,0,0,7,3,,1,4.6923075,1.1666666,40,49,1.3488536
1972,68,44,23,white,1,0,12,0,1,0,0,6,8,,0,.76923078,.75,40,40,1.549131
1972,70,44,25,white,1,0,12,0,1,0,0,6,8,,0,2.1346154,1.6666666,40,19,1.5847453
1972,71,44,26,white,1,0,12,0,1,0,0,4,6,1,0,3.1153846,1.25,40,51,1.7249907
1972,72,44,27,white,1,0,12,0,1,0,0,6,8,0,0,3.75,.25,30,33,1.4545732
1972,73,44,28,white,1,0,12,0,1,0,0,6,8,,0,3.9807692,.5,40,12,.98456955
1972,75,44,30,white,1,0,12,0,1,0,0,4,6,,0,4.2115383,1.25,40,12,1.3571575
1972,77,44,32,white,1,0,12,0,1,0,0,11,8,0,0,4.9807692,.33333334,40,40,1.237874
1972,78,44,33,white,1,0,12,0,1,0,0,11,8,,0,5.3269229,.41666666,40,18,1.0981125
1972,83,44,38,white,1,0,12,0,1,0,0,11,8,0,,8.6346149,.16666667,35,,1.1040409
1973,71,51,19,white,1,0,12,0,1,0,0,6,8,,,1.5705128,.5,30,,.8462984
1973,73,51,21,white,1,0,12,0,0,0,1,6,8,,25,2.2051282,.41666666,48,33,1.097898
1973,75,51,23,white,1,0,12,0,1,0,1,4,6,,0,2.2051282,1.6666666,46,0,1.1971927
1973,77,51,25,white,1,0,12,0,1,0,1,6,4,0,0,2.8205128,.25,40,32,1.2804338
1973,78,51,26,white,0,0,12,0,1,0,0,6,4,,,2.9935896,.33333334,40,9,1.0981125
1973,80,51,28,white,0,0,12,0,1,0,0,4,6,,,4.8782053,1,40,98,1.9521589
1973,82,51,30,white,0,0,12,0,1,0,0,4,6,1,18,5.5512824,1.1666666,40,35,2.0215476
1973,83,51,31,white,0,0,12,0,1,0,0,6,8,,,5.5512824,.083333336,15,,1.2089599
1973,85,51,33,white,0,0,12,0,1,0,0,4,6,1,6,7.1089745,4.25,40,81,2.0963225
1973,87,51,35,white,0,0,12,0,1,0,0,4,6,1,,7.1089745,6.1666665,40,,2.0237815
1973,88,51,36,white,0,0,12,0,1,0,0,4,6,,26,7.9358974,6.6666665,40,43,2.0456409
1974,88,53,34,white,1,0,17,1,0,0,0,11,13,1,0,11.429486,.75,45,48,2.1115294
1975,69,50,18,white,0,1,10,0,1,0,0,6,3,,46,.36538461,.16666667,40,6,1.3394108
1975,70,50,19,white,0,0,10,0,1,0,0,4,6,,0,.75,.5,40,20,1.4222263
1975,71,50,20,white,0,0,10,0,0,1,1,1,10,,0,1.0576923,.16666667,40,16,1.4059142
1975,75,50,24,white,1,0,10,0,1,0,1,1,10,,0,1.3653846,.58333331,45,11,1.2173958
1975,78,50,27,white,1,0,10,0,0,0,1,6,2,0,1,2,.66666669,37,33,1.3086346
1977,72,51,21,white,1,0,10,0,1,0,0,6,8,,43,.33333334,.33333334,24,,.28339002
1979,72,49,22,white,0,1,16,1,1,0,0,11,3,,17,1.25,.66666669,40,15,2.2083449
1979,73,49,23,white,0,1,16,1,1,0,0,11,13,1,0,2.2884617,1.4166666,45,54,1.7829841
1979,75,49,25,white,0,1,16,1,0,0,0,5,8,,0,3.2884617,.66666669,55,52,1.52855
1979,77,49,27,white,1,0,16,1,0,0,0,5,8,1,0,4.2884617,2.6666667,25,52,2.5403142
1979,78,49,29,white,1,0,16,1,0,1,0,5,8,1,0,5.4230771,3.8333333,37,59,2.165055
1979,80,49,30,white,1,0,16,1,0,0,0,5,8,1,0,6.6730771,5.75,22,65,3.0253134
1979,82,49,32,white,1,0,16,1,0,0,0,5,8,1,0,8.3269234,7.6666665,32,86,2.6686161
1979,83,49,33,white,1,0,16,1,0,0,0,5,8,1,0,9.3461542,8.666667,32,53,2.8518553
1979,85,49,35,white,1,0,16,1,0,0,0,5,8,1,13,10.923078,10.75,32,82,2.8467205
1979,87,49,37,white,1,0,16,1,0,0,0,5,8,1,,12.923078,0,32,104,2.8669672
1980,68,46,21,white,0,1,12,0,0,1,0,11,1,,0,1.4166666,1.4166666,8,26,1.7448759
1980,69,46,22,white,0,1,12,0,1,0,0,11,1,,0,2.4166665,.41666666,40,52,2.0067394
1980,70,46,23,white,0,1,12,0,1,0,0,11,1,0,0,3.5128202,1.5,42,57,1.990521
1980,71,46,24,white,1,0,12,0,1,0,0,11,1,0,0,4.5128202,2.5,40,52,2.1224883
1980,72,46,25,white,1,0,12,0,1,0,0,11,1,0,0,5.5128202,3.5,40,52,2.0478997
1980,73,46,26,white,1,0,12,0,1,0,0,11,1,0,0,6.5128202,4.5,16,52,2.1963279
1980,75,46,28,white,1,0,12,0,1,0,0,11,1,,0,7.4358974,6.4166665,16,48,2.3160081
1980,77,46,30,white,1,0,12,0,1,0,0,11,1,0,0,8.416667,8.416667,16,50,2.2690449
1980,78,46,31,white,1,0,12,0,1,0,0,11,1,0,0,9.5,9.5,16,52,2.2436175
1980,80,46,33,white,1,0,12,0,1,0,0,11,1,0,,11.416667,11.416667,16,98,2.2516558
1980,82,46,35,white,1,0,12,0,1,0,0,11,1,0,,13.416667,13.416667,16,98,2.3135242
1980,83,46,36,white,1,0,12,0,1,0,0,11,1,0,0,14.416667,14.416667,24,52,2.3676631
1980,85,46,38,white,1,0,12,0,1,0,0,11,1,0,0,16.5,16.5,24,96,2.4135742
1980,87,46,40,white,1,0,12,0,1,0,0,11,1,0,,18.5,18.5,32,104,2.3859668
1981,85,49,35,white,1,0,18,1,0,1,0,11,13,1,10,6.8076921,1.4166666,35,90,.90184999
1981,87,49,37,white,1,0,18,1,0,1,0,11,13,1,12,8.3461533,.5,40,80,2.1799822
1982,77,50,26,white,0,1,16,1,0,0,0,11,1,0,12,6.0192308,.5,40,40,1.8820133
1982,80,50,29,white,0,1,16,1,0,0,0,11,1,0,1,8.9615383,1,43,97,2.0651948
1982,82,50,31,white,0,1,16,1,0,0,0,11,1,0,,10.846154,2.9166667,40,98,2.2512918
1982,83,50,32,white,0,1,16,1,0,0,0,11,1,0,0,11.846154,3.9166667,40,52,2.2624032
1982,85,50,34,white,0,1,16,1,0,0,0,11,1,0,,13.846154,5.9166665,40,104,2.3743219
1982,87,50,36,white,0,1,16,1,0,1,0,11,1,0,,15.846154,7.9166665,40,104,2.4896333
1982,88,50,37,white,0,1,16,1,0,1,0,11,1,0,0,17.211538,9.333333,40,71,2.524117
1983,73,44,28,white,0,1,6,0,1,0,0,4,6,,0,1.25,.91666669,30,52,.12654723
1983,75,44,30,white,0,1,6,0,1,0,0,6,8,,0,2.25,2.25,10,52,1.2173958
1983,77,44,32,white,0,1,6,0,1,0,0,6,8,0,0,4.3333335,4.3333335,13,52,1.1934221
1983,78,44,33,white,0,1,6,0,1,0,0,6,8,0,0,5.3333335,5.3333335,12,41,1.1088014
1984,75,53,21,white,0,1,13,0,1,0,0,6,8,,0,6.7692308,.33333334,35,51,1.3528
1984,77,53,23,white,0,1,13,0,1,0,0,7,3,0,0,7.7692308,1,40,52,1.2422125
1984,78,53,24,white,0,1,13,0,1,0,0,7,3,0,0,8.8269234,2.0833333,37,55,1.3883867
1984,80,53,26,white,0,1,13,0,1,0,0,7,3,0,,10.711538,4,37,98,1.393772
1984,82,53,28,white,0,1,13,0,1,0,0,7,3,0,,12.596154,6,38,98,1.3083326
1984,83,53,29,white,0,1,13,0,1,0,0,7,3,0,0,13.615385,7,37,53,1.2974472
1984,85,53,31,white,0,1,13,0,1,0,0,4,3,0,,15.461538,1.3333334,40,96,1.499687
1984,87,53,33,white,0,1,13,0,1,0,0,5,3,0,,15.461538,.75,40,,1.6127769
1985,73,53,19,white,1,0,11,0,0,1,0,1,10,,,.66666669,.66666669,19,,1.2061975
1986,70,52,18,white,1,0,10,0,1,0,0,11,8,,16,1.2115386,.083333336,18,45,.2937606
1986,71,52,19,white,1,0,10,0,1,0,0,4,6,,0,1.25,.16666667,40,2,1.2517635
1986,72,52,20,white,1,0,10,0,1,0,0,11,8,,5,2.1153846,.58333331,16,45,1.2061114
1986,75,52,23,white,0,0,10,0,1,0,0,6,8,,1,2.3653846,.75,40,13,.64646554
1986,77,52,25,white,1,0,10,0,1,0,0,6,4,0,0,2.3846154,.083333336,20,1,.11728317
1986,83,52,31,white,1,0,10,0,1,0,0,6,4,0,,3.5192308,.5,24,,.039220676
1987,69,48,20,white,0,1,13,0,0,0,0,11,1,,0,.76923078,.5,40,24,1.5228695
1987,70,48,21,white,0,1,13,0,0,0,0,11,1,0,0,1.7884614,1.5833334,40,53,1.4775697
1987,71,48,22,white,0,1,13,0,0,1,0,11,1,,1,2.7307692,2.25,42,49,1.4828749
1987,73,48,24,white,0,0,13,0,1,0,0,10,8,,1,3.5,.083333336,40,28,.87475461
1987,75,48,26,white,1,0,13,0,0,0,0,11,8,,0,3.9615386,.66666669,40,24,1.2173958
1987,77,48,28,white,1,0,13,0,0,0,0,11,1,0,4,4.8846154,2.5833333,16,48,2.0877931
1987,78,48,29,white,1,0,13,0,0,0,0,7,4,,4,5.3846154,.41666666,8,26,2.1321862
1987,80,48,31,white,1,0,13,0,0,1,0,9,8,0,0,7.2307692,1.5,20,96,1.7207843
1987,82,48,33,white,1,0,13,0,0,0,0,9,8,0,12,8.1923075,.083333336,20,50,1.2644726
1988,88,46,42,white,0,0,14,0,1,0,0,9,7,,0,15.858975,4.4166665,23,70,1.7291871
1989,88,44,43,white,1,0,12,0,0,0,1,11,3,,1,.96794868,.16666667,20,46,2.1236024
1990,87,49,38,white,1,0,12,0,0,1,0,4,6,0,,14.288462,0,20,104,1.6567932
1990,88,49,39,white,1,0,12,0,0,0,0,4,6,0,0,15.538462,0,40,65,1.6142569
1991,68,45,22,white,1,0,12,0,0,0,0,6,2,,0,6.25,6.25,40,39,1.3394108
1991,70,45,24,white,1,0,12,0,0,0,0,11,4,0,0,6.5,.25,25,13,.47523409
1991,71,45,25,white,1,0,12,0,0,0,0,6,4,0,0,6.9038463,1.25,15,21,.6263786
1991,73,45,27,white,1,0,12,0,0,0,0,6,4,0,0,7.1923075,.25,24,10,1.0232623
1991,75,45,29,white,1,0,12,0,0,1,0,6,3,,0,8.1923075,2.25,25,52,1.5430955
1991,77,45,31,white,1,0,12,0,0,1,0,6,3,0,0,9.1923075,4.25,40,52,1.9090426
1991,78,45,32,white,1,0,12,0,0,1,0,6,3,1,0,10.269231,5.3333335,40,56,2.2058773
1991,80,45,34,white,1,0,12,0,0,1,0,6,3,0,,12.153847,7.25,40,98,2.2540836
1991,82,45,36,white,1,0,12,0,0,1,0,6,3,1,,14.038462,9.333333,35,98,2.1972246
1992,77,43,33,white,1,0,15,0,0,0,1,8,3,0,0,1.6666666,1.6666666,20,20,1.2338727
1992,85,43,41,white,1,0,15,0,0,0,0,8,3,0,,3.6666665,.41666666,40,104,2.1540928
1994,68,49,18,white,1,0,12,0,0,0,0,10,3,,4,.28846154,.16666667,12,15,1.2191246
1994,70,49,20,white,1,0,12,0,0,0,0,6,8,,0,.92307693,.5,35,1,.89159811
1994,73,49,23,white,1,0,12,0,0,1,0,11,3,,3,1.173077,.16666667,40,13,1.2622011
1994,77,49,27,white,0,0,12,0,0,0,0,6,8,0,0,2.1730769,1.3333334,38,52,.58728665
1994,78,49,28,white,0,0,12,0,0,0,0,6,8,0,0,3.1923077,2.3333333,38,53,1.1969646
1994,80,49,30,white,0,0,12,0,1,0,0,6,2,0,0,5.0576921,.75,40,97,1.5907893
1994,85,49,35,white,1,0,12,0,1,0,0,6,3,0,4,6.9807692,.5,26,100,1.143012
1994,87,49,37,white,1,0,12,0,1,0,0,6,2,0,,8.9807692,2.4166667,30,104,1.2441251
1994,88,49,38,white,1,0,12,0,1,0,0,6,5,0,0,10.461538,3.9166667,25,77,1.2873545
1995,69,50,18,white,0,1,11,0,0,0,0,6,4,,0,1.9166667,1.8333334,35,52,1.3616014
1995,70,50,19,white,1,0,11,0,0,0,0,6,4,,0,3.0128207,2.8333333,39,57,1.3769265
1995,71,50,20,white,1,0,11,0,0,0,0,11,3,0,0,3.974359,.91666669,40,50,1.4736764
1995,72,50,21,white,1,0,11,0,0,0,0,11,3,0,10,4.5897436,0,40,32,1.3766114
1995,73,50,22,white,1,0,11,0,0,0,0,11,3,,0,4.724359,.16666667,40,7,1.1668911
1995,75,50,24,white,1,0,11,0,0,1,0,6,4,,0,4.7628207,1.1666666,40,2,1.2173958
1995,85,50,34,white,1,0,11,0,0,1,0,8,3,0,0,4.916667,.41666666,35,8,1.1711825
1995,87,50,36,white,1,0,11,0,0,1,0,8,,0,0,6.0128207,2.4166667,35,57,1.4102521
1995,88,50,37,white,1,0,11,0,0,1,0,8,3,0,29,6.8782053,3.8333333,40,45,1.5060433
1996,85,42,42,white,1,0,12,0,0,0,0,7,3,0,,9.916666,.083333336,40,104,1.499687
1996,87,42,44,white,1,0,12,0,0,0,0,7,3,0,,11.916666,1.4166666,39,104,1.8674188
1996,88,42,45,white,1,0,12,0,0,0,0,7,3,0,0,13.339743,2.8333333,39,74,1.9860413
1998,85,51,33,white,1,0,14,0,0,0,0,11,3,0,0,8.2115383,3.3333333,25,80,1.5673454
1998,87,51,35,white,1,0,14,0,0,0,0,11,3,0,0,10.173077,5.25,25,102,1.2465324
1998,88,51,37,white,1,0,14,0,0,0,0,11,3,0,0,11.615385,6.6666665,22,75,1.4395981
1999,72,53,18,white,0,1,12,0,0,1,0,6,4,1,13,2.1666665,1.4166666,35,39,1.6975191
1999,73,53,19,white,0,1,12,0,0,1,0,6,4,1,0,3.1666665,2.4166667,35,52,1.6333431
1999,75,53,21,white,0,1,12,0,0,1,0,6,3,,0,4.4166665,4.4166665,35,52,1.6228609
1999,77,53,23,white,0,1,12,0,0,1,0,6,3,0,0,5.4166665,1.9166666,40,52,1.6287405
1999,78,53,24,white,1,0,12,0,0,0,0,6,3,0,0,6.4358974,2.9166667,40,53,1.655831
1999,80,53,26,white,1,0,12,0,0,0,0,6,3,0,,8.3205128,4.8333335,40,98,1.8486185
1999,82,53,28,white,1,0,12,0,0,0,0,6,3,0,,10.205128,6.8333335,40,98,1.7917595
1999,83,53,29,white,1,0,12,0,0,0,0,6,1,0,0,11.224359,7.8333335,40,53,1.8663933
1999,88,53,35,white,1,0,12,0,0,0,0,6,3,0,0,14.358974,13.333333,24,73,1.7697802
2000,68,47,20,white,1,0,12,0,0,1,0,3,3,,0,1,.33333334,40,52,1.3850211
2000,69,47,21,white,1,0,12,0,0,1,0,6,3,,0,1.9807692,1.25,40,51,1.680055
2000,70,47,22,white,1,0,12,0,0,1,0,3,3,0,0,3.0769231,2.3333333,40,57,1.8094723
2000,71,47,23,white,1,0,12,0,0,1,0,4,3,0,0,4.0576925,3.25,40,51,1.855044
2000,72,47,24,white,1,0,12,0,0,1,0,3,3,1,0,5.0576925,4.25,40,52,1.8600383
2000,73,47,25,white,1,0,12,0,0,0,0,3,3,0,0,6.0576925,5.25,40,52,1.7997917
2000,75,47,27,white,1,0,12,0,0,0,0,3,3,,0,7.25,7.25,40,51,1.7770116
2000,77,47,29,white,1,0,12,0,0,0,0,3,3,0,0,9.333333,9.333333,40,52,1.6941977
2000,78,47,30,white,1,0,12,0,0,0,0,3,3,0,0,10.352564,10.333333,43,53,1.7809941
2000,80,47,32,white,1,0,12,0,0,0,0,3,3,0,,12.25,12.25,43,98,1.7041177
2000,82,47,34,white,1,0,12,0,0,0,0,3,3,0,,14.25,14.25,43,98,1.6937788
2000,83,47,35,white,1,0,12,0,0,0,0,3,3,0,0,15.25,0,43,52,1.7664657
2000,85,47,37,white,1,0,12,0,0,0,0,3,3,0,,17.25,2.0833333,43,104,1.833298
2000,87,47,39,white,1,0,12,0,0,0,0,3,3,0,,19.25,4,40,104,1.8687102
2000,88,47,40,white,1,0,12,0,0,0,0,3,3,0,0,20.673077,5.5,40,74,1.9805017
2001,82,47,34,white,0,1,18,1,0,0,0,11,13,1,,11.326923,2.4166667,60,98,1.6014055
2001,85,47,37,white,0,1,18,1,0,0,0,11,13,1,4,13.903846,5.3333335,60,86,1.9275655
2001,87,47,39,white,0,1,18,1,0,0,0,11,13,1,4,15.75,7.3333335,70,96,1.8904083
2001,88,47,40,white,0,1,18,1,0,0,0,11,13,1,4,17.173077,8.75,38,74,2.3209338
2002,69,42,26,white,1,0,12,0,0,1,0,6,4,,0,.15384616,0,6,8,2.1369178
2002,70,42,27,white,1,0,12,0,0,0,0,6,3,,0,.75,.58333331,40,31,1.5175365
2003,68,44,23,white,1,0,12,0,0,1,0,4,3,,0,.03846154,0,40,2,1.6758822
2005,73,52,20,white,0,0,12,0,0,1,0,4,6,,0,1.4551282,.25,40,39,1.4545732
2005,75,52,22,white,0,0,12,0,0,1,0,6,4,,18,2.1089745,.083333336,56,34,1.5100648
2005,77,52,24,white,0,0,12,0,0,1,0,4,6,0,22,2.6858976,.25,48,30,1.5102216
2005,78,52,25,white,0,0,12,0,0,1,0,4,6,0,0,3.7051282,1.25,50,53,2.0204737
2005,80,52,27,white,0,0,12,0,0,1,0,4,5,0,,5.5897436,3.1666667,55,98,2.2455616
2005,82,52,29,white,0,0,12,0,0,1,0,4,6,1,12,7.2435899,5.1666665,40,86,1.9740806
2005,87,52,34,white,0,0,12,0,0,1,0,4,6,1,,11.070513,3.0833333,40,104,1.9900711
2005,88,52,36,white,1,0,12,0,0,1,0,4,6,1,0,11.070513,0,47,0,1.7914907
2006,71,52,18,white,0,1,12,0,0,1,0,4,3,0,0,3.5641024,1.25,40,51,1.4159178
2007,68,43,24,white,1,0,10,0,0,1,0,4,6,,0,.75,,20,39,1.8502364
2007,77,43,33,white,1,0,10,0,0,1,0,9,8,0,0,1.6346154,.33333334,40,15,1.545998
2007,78,43,34,white,1,0,10,0,0,1,0,9,8,,0,2.2692308,.5,40,33,1.726721
2008,72,50,21,white,1,0,14,0,0,1,0,11,1,1,0,2.4615386,.66666669,8,25,2.0990551
2008,73,50,22,white,1,0,14,0,0,1,0,11,1,,,2.4615386,1.5833334,8,,2.0388083
2008,75,50,24,white,1,0,14,0,0,1,0,11,1,,0,3.5833333,3.5833333,20,37,2.1276679
2008,77,50,26,white,1,0,14,0,0,1,0,11,1,0,0,5.6666665,5.6666665,24,52,2.1277316
2008,78,50,27,white,1,0,14,0,0,1,0,11,1,0,0,6.6858974,6.6666665,24,53,2.3095438
